Response Id,Status,Completed Date,1. Which Hotel Do You Work For?,2. How Long Have You Worked For Your Hotel?,3. Which Of These Categories Best Describes Your Role?,4. What Is Your Age?,5. Overall  How Do You Rate Your Satisfaction With Your Hotel As A Place To Work  Compared To Other Places You've Worked Previously?,6. Why Are You "Dissatisfied" Or "Extremely Dissatisfied" With Your Hotel As A Place To Work  Compared To Other Places You've Worked Previously?,7. At My Hotel  There Is Open And Honest Two-Way Communication,8. There Are Sufficient Opportunities For Me To Express My Views And Thoughts To Senior Management,9. My Ideas And Opinions Count,10. My Hotel Is Committed To Encouraging A Wide-Range Of Thoughts And Ideas,11. I Receive The Information And Communication I Need To Do My Job Effectively,12. If I Have A Problem I Can Talk To My Manager,13. I Am Kept Informed About The Important Activities Of My Hotel,14. The Leadership Of My Hotel Communicates Well With The Rest Of The Company,15. Do You Have Any Other Comments Regarding Communication At Your Hotel?,16. My Hotel Values My Contribution,17. My Hotel Recognises Productive People,18. I Regularly Receive Praise Or Recognition When I Do Good Work From My Manager,19. In The Last 14 Days  I Received Constructive Feedback On My Work,20. I Understand My Employee Benefits,21. I Am Satisfied With My Employee Benefits,22. I Am Paid Competitively,23. I Can Have A Rewarding Long Term Career With My Hotel,24. Do You Have Any Other Comments Regarding Rewards &Amp; Recognition At Your Hotel?,25. My Hotel Provides Me With Opportunities To Develop,26. My Job Makes Good Use Of My Talents And Abilities,27. I Receive The Training I Need To Do My Job Effectively,28. My Manager Has Focused On My Personal Training Needs,29. My Manager Provides Me With Timely And Helpful Feedback,30. I Have Had A Meaningful Discussion With My Manager About My Career Development,31. In The Last Year  I Have Had Opportunities At Work To Learn And Develop Further My Expertise,32. There Are Sufficient Opportunities For Me To Work In Different Departments In My Hotel,33. My Hotel's Training Helps Create Better Managers And Leaders,34. I Have A Clear Understanding Of What It Takes For Me To Advance At My Hotel,35. Do You Have Any Other Comments Regarding Growth &Amp; Development At Your Hotel?,36. My Hotel Has A Good System For Appraising My Individual Performance,37. My Hotel Takes Seriously The Appraisal Process,38. My Manager Takes Seriously The Appraisal Process,39. My Hotel Has A Good System In Place To Follow Up The Appraisal Process,40. During The Appraisal Process  I Was Able To Express Myself Honestly,41. Do You Have Any Other Comments Regarding Appraisals At Your Hotel?,42. I Know What Is Expected Of Me At Work,43. At Work  I Have The Opportunity To Do What I Do Best,44. I Feel That I Am Part Of My Team,45. I Am Involved In Decisions That Affect My Work,46. My Manager Treats Me With Respect As An Individual,47. I Am Proud To Work For My Hotel,48. If I Left My Hotel I Would Miss It,49. Do You Have Any Other Comments Regarding Involvement &Amp; Belonging At Your Hotel?,50. I Understand My Hotel's Mission Statement,51. I Believe My Hotel Has An Outstanding Future,52. I Understand My Hotel's Strategic Goals,53. I Understand My Hotel's Values,54. I Can See A Clear Link Between My Work And The Strategic Goals Of My Hotel,55. I Feel My Role At My Hotel Is Valued,56. My Manager Effectively Communicates Our Departments Objectives,57. My Manager Has Set Clear Objectives On Which He/She Expects Me To Achieve,58. I Trust The Leadership Of My Hotel,59. My Manager Keeps His/Her Commitments,60. Do You Have Any Other Comments Regarding Future &Amp; Leadership At Your Hotel?,61. My Hotel Has High Performance Standards,62. As A Guest Of My Hotel  I Would Be Extremely Satisfied With The Quality Of The Services I Receive,63. My Hotel Has The Structures And Processes Necessary To Provide Excellent Service Quality,64. My Colleagues Are Committed To Providing High Quality Service,65. I Believe My Hotel Offers Superior Service Versus Our Key Competitors,66. My Hotel Is Communicating The Right Message About Our Hotel To The Outside World,67. My Hotel Is Doing A Good Job Managing Its Public Perception And Reputation,68. My Hotel  During The Last 12 Months  Has Significantly Improved Its Market Presence,69. Do You Have Any Other Comments Regarding Quality &Amp; Image At Your Hotel?,70. Policies And Standards Of Conduct Are Applied Fairly And Consistently At My Hotel,71. I Would Feel Comfortable Reporting A Violation Of My Hotel's Policies Or Standards Of Conduct If I Were To Observe One,72. The Business Policies And Standards Of Conduct Of My Hotel Are Taken Seriously Throughout The Organisation,73. My Hotel Is Committed To Ethical Business Practices And Conduct,74. I Am Aware Of Or Know How To Access My Hotel's Policies And Procedures,75. Do You Have Any Other Comments Regarding Compliance At My Hotel?,76. I Have The Appropriate It Systems And Tools I Need To Do My Job Effectively,77. When It Comes To It  Adequate Resources Are In Place To Address Problems That I Encounter,78. If/When I Have An It Issue  They Are Resolved To My Satisfaction,79. My Hotel Has Effectively Utilised It Systems And Tools To Be More Successful,80. Do You Have Any Other Comments Regarding Technology At My Hotel?,81. My Manager Recognises My Need To Balance Personal Responsibilities And Work Responsibilities,82. I Am Able To Manage My Work Responsibilities In A Way That Allows Me To Maintain An Appropriate Balance Between Home And Work,83. I Believe My Hotel Has A Strong Commitment To Establishing Greater Flexibility In The Work Place,84. Overall  My Workload Is Fair And Reasonable,85. Do You Have Any Other Comments Regarding Work-Life At My Hotel?,86. I Am Encouraged To Develop New And Better Ways Of Doing Things,87. My Team Constantly Strives To Improve The Way We Do Things,88. My Team Is Challenged By Our Manager To Find Ways To Improve Our Service,89. Do You Have Any Other Comments Regarding Innovation At My Hotel?,90. My Team Actively Supports And Encourages Each Other,91. Departments At My Hotel Communicate And Interact With Each Other Effectively,92. There Is A Good Working Relationship Across The Different Departments In My Hotel,93. I Laugh A Lot With The People In My Team,94. Do You Have Any Other Comments Regarding Teamwork At My Hotel?,95. My Hotel Is Committed To Providing Equal Opportunities For All Employees,96. I Believe My Hotel Is Committed To Protecting The Environment,97. My Hotel Takes Health & Safety Seriously,98. My Hotel Is A Safe Environment To Work ,99. My Hotel Is An Enjoyable Place To Work,100. I Have Attended My Hotel's New Employee Induction,101. I Believe My Hotel Will Take The Appropriate Action On The Results Of This Survey,102. Do You Have Any Other Comments Regarding Other At Your Hotel?,103. What One Thing Would You Have Your Hotel Do To Make It More Successful?,104. What Do You Think Are Your Hotel's Strengths Versus Their Key Competitors And/Or Generally?,105. What Do You Think Are Your Hotel's Weaknesses Versus Their Key Competitors And/Or Generally?,106. What Changes Would You Make To Improve The Overall Working Environment?,107. Based On Your General Attitude  Would You Recommend Working For Your Hotel To Others?,108. Do You Have Any Other General Comments  Suggestions And/Or Improvements You Would Like To Make?
55,Complete,25/11/2013 06:30,Sopwell House,5-10 Years,Spa,50-59,,,Disagree,Disagree,Disagree,Don't Know,Don't Know,Strongly Disagree,Don't Know,Don't Know,,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Don't Know,Disagree,,Disagree,Disagree,Disagree,Don't Know,Disagree,,,,,,,,,,Agree,Agree,Agree,Agree,Don't Know,Disagree,Disagree,Disagree,Agree,Strongly Disagree,,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,,,,,,Agree,Agree,Agree,Agree,,Disagree,Agree,Agree,Agree,,Disagree,Agree,Agree,,Strongly Agree,Disagree,Agree,Strongly Agree,,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,,Pay A Better Rate Which In Turn Will Make Staff  Work More Happily.,Bringing Back To Its True Values As A Beautiful Hotel And Reaching A 5Star Standard.,Communication In Departments  Valuing Staff.,Not To Feel Surpressed By Our Manager  And When We Are Busy Him Realising It  Instead Of Worrying About The Windows Need Cleaning. It's Very Frustrating .,Yes,To Get Staff Trained In Different Departments So We All Understand Our Colleagues Needs  And How They Are Run. This Would Improve Everyone's Understanding Of Each Other's Departments. Also The Turnover Of Staff Must Tell The Hotel That They Need To Look After Their Staff More. Happy Staff Make Happy Customers!  Then They Return.
56,Complete,25/11/2013 07:02,Sopwell House,5-10 Years,Food & Beverage,40-49,,,Don't Know,Agree,Don't Know,Agree,Agree,Agree,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Agree,Don't Know,Strongly Disagree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Don't Know,Don't Know,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Don't Know,Agree,Don't Know,Don't Know,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Don't Know,Disagree,,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,,Don't Know,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Disagree,Agree,Agree,,Agree,Agree,Agree,,Agree,Agree,Agree,Don't Know,,Don't Know,Don't Know,Agree,Agree,Agree,Agree,Disagree,,More Staff On The Floor,Unique Feel,Staffing Level,More Equipment,Yes,Incentives Actioned Not Just Mentioned
57,Partial,25/11/2013 09:48,Sopwell House,Less Than 1 Year,Food & Beverage,30-39,,,,,Agree,,Agree,,,,,Agree,Agree,,Disagree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Complete,25/11/2013 10:01,Sopwell House,1-2 Years,Sales & Marketing,40-49,,,Don't Know,Agree,Agree,Agree,Disagree,Agree,Don't Know,Don't Know,Successful And Clear Communication Is At The Base Of The Success Of The Hotel. Although There Are Initial Signs Of Communication At The Top Improving  Communication At The Secondary And Lower Levels Needs Drastic Improvement!,Agree,Agree,Don't Know,Disagree,Agree,Agree,Don't Know,Agree,Simple Recognition Of Positive Things That People Have Done Is Missed Or Overshadowed By Something Not So Good That Has Happened On That Day. I Believe By Showing Our Real Emotions In A More Positive Way To Our Colleagues Will Be A Huge Step Into The Right Direction In Terms Of Staff Moral And Motivation,Disagree,Don't Know,Disagree,Disagree,Don't Know,Disagree,Disagree,Disagree,Don't Know,Agree,Minimal Growth And Development Opportunities At Higher Levels,Don't Know,Don't Know,Agree,Don't Know,Agree,Appraisal Forms Needs Dramatic Revamp. Very Tick Box - Complete Type Set Up. As Long As The Boxes Are Ticked And Scored The Appraisal Ahs Been Successful? Room For More Open Conversation With The Employee To Express Their True Thoughts And Desires - Also For The Employer/Manager,Don't Know,Don't Know,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Don't Know,Don't Know,Agree,Agree,,Agree,Don't Know,Don't Know,Don't Know,Agree,Agree,Agree,Agree,,Don't Know,Agree,Don't Know,Agree,Agree,,Agree,Agree,Don't Know,Agree,,Don't Know,Disagree,Don't Know,Disagree,,Agree,Agree,Agree,,Agree,Don't Know,Disagree,Agree,,Agree,Disagree,Don't Know,Don't Know,Agree,Agree,Agree,,Improve Team Spirit Through Focus On Success Rather Than Failure,The Staff  The Food And The Services On Offer,Service And Consistency,More Staff Events - All Levels Involved - Including Executive Level Paint The Staff Canteen And Offer More Variety During The Week - Especially The Items In The Fridge!!! More Mini Incentives!! Inter Departmental Cross Over Days - I.E. People To Work In A Different Department To Their Own,Yes,
59,Complete,25/11/2013 12:10,Sopwell House,5-10 Years,Conferencing & Events/Banqueting,,,,Strongly Disagree,Don't Know,Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Don't Know,Strongly Disagree,Don't Know,,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Don't Know,Agree,Agree,Agree,Strongly Disagree,Agree,,Don't Know,Don't Know,Strongly Agree,Disagree,Don't Know,,Strongly Agree,Strongly Agree,Agree,Don't Know,Strongly Agree,Agree,Agree,,Don't Know,Don't Know,Disagree,Agree,Don't Know,Agree,,Agree,Don't Know,,,Strongly Agree,Disagree,Don't Know,Don't Know,Strongly Disagree,Disagree,Don't Know,Strongly Disagree,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Don't Know,Strongly Agree,,Disagree,Don't Know,Disagree,Strongly Disagree,,,Agree,Don't Know,Don't Know,,Disagree,Strongly Agree,,,Don't Know,Strongly Disagree,Strongly Disagree,Disagree,,Strongly Disagree,Don't Know,Strongly Disagree,Agree,Disagree,Agree,Don't Know,,,,,,,
60,Complete,25/11/2013 10:58,The Arch London,1-2 Years,Housekeeping,20-29,,,Don't Know,Don't Know,Don't Know,Agree,Agree,Strongly Agree,Strongly Agree,Don't Know,,Agree,Strongly Agree,Don't Know,Strongly Disagree,Don't Know,Don't Know,Don't Know,Agree,,Agree,Don't Know,Agree,Agree,Agree,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Strongly Agree,Agree,Strongly Agree,Don't Know,Agree,Strongly Agree,Strongly Agree,,Don't Know,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Don't Know,Don't Know,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Don't Know,Agree,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Agree,Don't Know,,Don't Know,Agree,Agree,Don't Know,,Don't Know,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Don't Know,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,,,Team Work ,,,Highly Recommended,
61,Complete,25/11/2013 11:40,Sopwell House,Less Than 1 Year,Food & Beverage,20-29,,,Don't Know,Disagree,Don't Know,Don't Know,Disagree,Don't Know,Disagree,Disagree,,Don't Know,Don't Know,Disagree,Disagree,Don't Know,Disagree,Don't Know,Don't Know,,Don't Know,Disagree,Don't Know,Don't Know,Don't Know,Disagree,Don't Know,Disagree,Disagree,Disagree,,Disagree,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Agree,Don't Know,Don't Know,,Don't Know,Don't Know,Agree,Agree,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Agree,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Agree,Agree,Agree,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,,Agree,Agree,Don't Know,Don't Know,,Don't Know,Disagree,Agree,,Don't Know,Disagree,Disagree,Agree,,Don't Know,Don't Know,Disagree,Disagree,Don't Know,Don't Know,Don't Know,,I Think That My Hotel Should Provide A Proplety Training For All The New People(Staff) Who Are Coming For To Work. They Should Have A Trainig About The Hotel  The Kind Of Service That Our Hotel Provide For The Guests And It Has To Provide A Proplety Training About All The Servies Provide By The Hotel In Each Single Departament.,,,I Would Like That My Hotel Can Provide Some More Training For Me   &For My Collegues About Different Thinks Of The Hotel  Like For Example How To Comunicate With A Guest  Good Informal Way  Then A Good Knowlage About What Is On The Menu  What The Spa And The F&B Can Offer To The Guests.,Don't Know,I Really Hope That The Undestanding Is Going To Be Better Between Each Other  With Less Pressure By The Work & That The People Are Going To Be Training. The Hotel Needs To Keep An Eye More About The Quality Of The Service And The Aproching With The Guests From Us.
62,Complete,25/11/2013 11:56,Sopwell House,Less Than 1 Year,Management,30-39,,,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Don't Know,Don't Know,Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Don't Know,Don't Know,Strongly Agree,Don't Know,Strongly Agree,,Strongly Agree,Agree,Agree,Strongly Agree,,Strongly Agree,Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Agree,Don't Know,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strong Agree,Agree,Strong Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,,,,,Highly Recommended,
63,Complete,25/11/2013 12:32,Sopwell House,Less Than 1 Year,Food & Beverage,30-39,,,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Don't Know,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Strong Agree,Strong Agree,Strong Agree,,Agree,Strongly Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,Yes,
64,Complete,25/11/2013 15:16,The Arch London,1-2 Years,Housekeeping,40-49,,,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Agree,Strongly Agree,Strongly Agree,,Agree,Don't Know,Agree,Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Don't Know,Strongly Agree,,,Don't Know,Don't Know,Don't Know,Agree,Don't Know,,Agree,Strongly Agree,Strongly Agree,Don't Know,Strongly Agree,Strongly Agree,Strongly Agree,,,Strongly Agree,,Agree,Don't Know,Don't Know,Strongly Agree,,Strongly Agree,Agree,,Don't Know,Don't Know,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Don't Know,Agree,Agree,Agree,Agree,,Agree,Don't Know,Don't Know,Don't Know,,Agree,Agree,Strong Agree,Don't Know,,Don't Know,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,,,,,,Highly Recommended,
65,Complete,25/11/2013 15:54,Sopwell House,Less Than 1 Year,Front Of House,20-29,,,Agree,Don't Know,Don't Know,Agree,Agree,Don't Know,Strongly Agree,Agree,,Don't Know,Agree,Don't Know,Agree,Don't Know,Don't Know,Agree,Disagree,,Disagree,Don't Know,Agree,Don't Know,Disagree,Strongly Disagree,Don't Know,Disagree,Don't Know,Don't Know,,Agree,Agree,Don't Know,Agree,Don't Know,,Agree,Agree,Don't Know,Disagree,Don't Know,Agree,Don't Know,,Agree,Strongly Agree,Agree,Agree,Don't Know,Don't Know,Agree,Disagree,Agree,Don't Know,,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Don't Know,,Agree,Agree,Strongly Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Don't Know,Agree,Don't Know,Agree,,Agree,Agree,Don't Know,,Don't Know,Agree,Strongly Agree,Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Don't Know,Agree,Agree,,,,,,Yes,
66,Complete,25/11/2013 16:19,Sopwell House,Less Than 1 Year,Front Of House,20-29,,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,My Teamwork Is Perfect! Im Really Motivated To Come Every Day To Work  Im Not Joking All Are Very Nice Persons  I'm Lucky To Find A Job With This Kind Of People :D,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Don't Know,My Manager Recognises All The Good Things I Do For The Hotel And For The Guests So  Im So Glad To Be With A Manager Like This :) He Motivate Me More :),Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Strong Agree,Strong Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,I Will Put A Better Lift O Elevator  More Nice And Big Connected With All The Floors  Becouse Is Confused In Rooms 143-161  // 246 -264  Some Guests Arrived Tired And Dislike This Kind Of Long And Dificult Way To Get His Room.,Nice Rooms  Nice Food  Nice Places To Drink With More People  Nice Employees,Elevator... The Rest Is High Level. And Maybe 4 Or 5 High Level Rooms With More High Level Things  I Mean We Have A Nice Suite With Balcony But... I Think To Get More Top Vip We Need The Bests Rooms In The World  Excepcional Rooms In Uk Or In The World.,Nothing  At The Moment In Foh All The People Is Perfect  We Do Our Job Perfectly And We Help Each Other  So Is Nice To Be With A Team Like That ,Highly Recommended,Im A Person Who Likes To Eat A Lot  And In The Breaks I Think For The Motivation Of The Employeers I Wish To Find More Variety And More Good Food. Is Not Good At All. Sometimes I Have To Eat Bread With Jam And Cheese. I Apreciate That We Have Free Food  But I Know That The Hotel Can Get More Good Food  Becouse For Shure Is Earning A Lot. It S Just A Suggestion For The Health Of The Employers.  For The Rest  All Is Perfect! Well Done Sopwell House  Im Enjoying  For Real :)
67,Complete,25/11/2013 17:18,The Arch London,Less Than 1 Year,Kitchen,20-29,,,Agree,Disagree,Don't Know,Agree,Don't Know,Strongly Agree,Don't Know,Don't Know,,Agree,Don't Know,Agree,Agree,Agree,Don't Know,Disagree,Disagree,,Disagree,Agree,Disagree,Disagree,Agree,Don't Know,Disagree,Don't Know,Don't Know,Strongly Disagree,,Disagree,Disagree,Disagree,Disagree,Disagree,,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Don't Know,Strongly Agree,Agree,Agree,Don't Know,Don't Know,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,,Don't Know,Disagree,Don't Know,Don't Know,,Disagree,Disagree,Agree,Don't Know,,Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Don't Know,Don't Know,,,,,,Yes,
68,Complete,25/11/2013 19:33,Sopwell House,Less Than 1 Year,Front Of House,20-29,,,Agree,Agree,Agree,Don't Know,Disagree,Agree,Don't Know,Don't Know,,Disagree,Disagree,Don't Know,Don't Know,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Staff Benefits Are Ridicolous,Don't Know,Don't Know,Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Don't Know,Disagree,,Disagree,Disagree,Agree,Disagree,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Agree,Strongly Disagree,Strongly Disagree,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Don't Know,Disagree,Agree,,Disagree,Disagree,Disagree,Don't Know,Disagree,Disagree,Agree,Don't Know,,Don't Know,Don't Know,Agree,Disagree,Disagree,,Don't Know,Don't Know,Don't Know,Disagree,,Don't Know,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Don't Know,Don't Know,Agree,,Agree,Disagree,Disagree,Agree,,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,,Train People  Focus On Guest Service And Not On Reports And Procedures  Reward Emplyees Properly,Sometimes Lack Of Organization Can Help You Learn And Develop New Ways Of Solving Problems,Emplyees Don't Have Right Benefits And Great Opportunity To Grow. If The Company Can Take One More Pound Off The Employee's Salary  Will Do It.,Pay The Employee Correctly (For Example Extra Hours  Sick Days..). Give Appropriate Training. Provide A Normal Canteen (The One There Is Now Is Simply Ridicolous..I've Never Seen Anything Similar In All My Previous Work Place). Staff House Ridicolous  To Be Changed At All (Price Too High For Really Small Rooms; Sharing One Small Kitchen Between 60 People; Need To Pay For The Laundry!!!),Definitely Not,
69,Complete,26/11/2013 04:40,The Arch London,3-4 Years,Management,40-49,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strong Agree,Strong Agree,Agree,Strong Agree,,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Think Of A "Wow" Factor That Would Put Us Ahead Of The Game... Something Different And Daring..... Thinking Out Of The Box!,Staff That Have Good Attention To Detail And Customer Service.,Curb Appeal  I Feel This Hotel Could Do More With The Signage And Curb Appeal Outside  I.E Flower Boxes Hanging On The Railings To The Left Hand Side Of The Door So We Dont Look So Bland.,I Feel A Clocking In System Would Help With Our Fire Safety Resposibilities Knowing Who's In The Hotel And At What Time. Would Also Help With Timekeeping And Give More Resposibility To Staff To Be Mopre Punctual.,Highly Recommended,
70,Complete,26/11/2013 05:15,Sopwell House,Less Than 1 Year,Conferencing & Events/Banqueting,20-29,,,Don't Know,Agree,Don't Know,Disagree,Disagree,Agree,Don't Know,Don't Know,Great Communication In My Department  I Feel Other Departments Need To Communicate Better Between Eachother,Disagree,Don't Know,Don't Know,Agree,Disagree,Disagree,Agree,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Agree,Don't Know,Agree,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Strongly Agree,Agree,Strongly Agree,Don't Know,Don't Know,,Agree,Agree,,Agree,Agree,Don't Know,Agree,Agree,Don't Know,Agree,,Agree,Don't Know,Agree,Strongly Agree,Agree,Agree,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Agree,,Agree,Agree,Agree,Agree,,Strong Agree,Strong Agree,Agree,Don't Know,,Don't Know,Strongly Agree,Agree,,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,,Don't Know,Don't Know,Disagree,Disagree,Disagree,Agree,Disagree,,Better Incentives,Na,Price ,Better Communication Across The Hotel Team Building Exercises ,Don't Know,Peoples Attitude Towards Work And New Buisness Needs To Be Positive
